"Date","health_board","Indicator_Code","Count"
2020-10-04,"Velindre University NHS Trust","CO_GABed_Spare",9
2020-10-04,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-10-04,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-10-04,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-10-04,"Wales","CO_GABed_C19",510
2020-10-04,"Wales","CO_GABed_NonC19",6983
2020-10-04,"Wales","CO_GABed_Spare",1394
2020-10-04,"Wales","CO_IVBed_C19",30
2020-10-04,"Wales","CO_IVBed_NonC19",129
2020-10-04,"Wales","CO_IVBed_Spare",102
2020-10-05,"Betsi Cadwaladr University Health Board","CO_GABed_C19",67
2020-10-05,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1608
2020-10-05,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",188
2020-10-05,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",6
2020-10-05,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",24
2020-10-05,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",19
2020-10-05,"Hywel Dda University Health Board","CO_GABed_C19",14
2020-10-05,"Hywel Dda University Health Board","CO_GABed_NonC19",923
2020-10-05,"Hywel Dda University Health Board","CO_GABed_Spare",100
2020-10-05,"Hywel Dda University Health Board","CO_IVBed_C19",2
2020-10-05,"Hywel Dda University Health Board","CO_IVBed_NonC19",19
2020-10-05,"Hywel Dda University Health Board","CO_IVBed_Spare",11
2020-10-05,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",27
2020-10-05,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1114
2020-10-05,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",111
2020-10-05,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",3
2020-10-05,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",18
2020-10-05,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",8
2020-10-05,"Cardiff and Vale University Health Board","CO_GABed_C19",63
2020-10-05,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1224
2020-10-05,"Cardiff and Vale University Health Board","CO_GABed_Spare",252
2020-10-05,"Cardiff and Vale University Health Board","CO_IVBed_C19",6
2020-10-05,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",35
2020-10-05,"Cardiff and Vale University Health Board","CO_IVBed_Spare",38
2020-10-05,"Cwm Taf University Health Board","CO_GABed_C19",165
2020-10-05,"Cwm Taf University Health Board","CO_GABed_NonC19",1012
2020-10-05,"Cwm Taf University Health Board","CO_GABed_Spare",146
2020-10-05,"Cwm Taf University Health Board","CO_IVBed_C19",11
2020-10-05,"Cwm Taf University Health Board","CO_IVBed_NonC19",14
2020-10-05,"Cwm Taf University Health Board","CO_IVBed_Spare",14
2020-10-05,"Aneurin Bevan University Health Board","CO_GABed_C19",187
2020-10-05,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1088
2020-10-05,"Aneurin Bevan University Health Board","CO_GABed_Spare",359
2020-10-05,"Aneurin Bevan University Health Board","CO_IVBed_C19",4
2020-10-05,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",15
2020-10-05,"Aneurin Bevan University Health Board","CO_IVBed_Spare",13
2020-10-05,"Powys Teaching Health Board","CO_GABed_C19",1
2020-10-05,"Powys Teaching Health Board","CO_GABed_NonC19",150
2020-10-05,"Powys Teaching Health Board","CO_GABed_Spare",18
2020-10-05,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-10-05,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-10-05,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-10-05,"Velindre University NHS Trust","CO_GABed_C19",1
2020-10-05,"Velindre University NHS Trust","CO_GABed_NonC19",12
2020-10-05,"Velindre University NHS Trust","CO_GABed_Spare",9
2020-10-05,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-10-05,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-10-05,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-10-05,"Wales","CO_GABed_C19",525
2020-10-05,"Wales","CO_GABed_NonC19",7131
2020-10-05,"Wales","CO_GABed_Spare",1183
2020-10-05,"Wales","CO_IVBed_C19",32
2020-10-05,"Wales","CO_IVBed_NonC19",125
2020-10-05,"Wales","CO_IVBed_Spare",103
2020-10-06,"Betsi Cadwaladr University Health Board","CO_GABed_C19",73
2020-10-06,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1554
2020-10-06,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",261
2020-10-06,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",4
2020-10-06,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",27
2020-10-06,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",17
2020-10-06,"Hywel Dda University Health Board","CO_GABed_C19",15
2020-10-06,"Hywel Dda University Health Board","CO_GABed_NonC19",941
2020-10-06,"Hywel Dda University Health Board","CO_GABed_Spare",82
2020-10-06,"Hywel Dda University Health Board","CO_IVBed_C19",1
2020-10-06,"Hywel Dda University Health Board","CO_IVBed_NonC19",17
2020-10-06,"Hywel Dda University Health Board","CO_IVBed_Spare",14
2020-10-06,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",32
2020-10-06,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1130
2020-10-06,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",93
2020-10-06,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",2
2020-10-06,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",17
2020-10-06,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",10
2020-10-06,"Cardiff and Vale University Health Board","CO_GABed_C19",65
2020-10-06,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1231
2020-10-06,"Cardiff and Vale University Health Board","CO_GABed_Spare",243
2020-10-06,"Cardiff and Vale University Health Board","CO_IVBed_C19",5
2020-10-06,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",37
2020-10-06,"Cardiff and Vale University Health Board","CO_IVBed_Spare",37
2020-10-06,"Cwm Taf University Health Board","CO_GABed_C19",148
2020-10-06,"Cwm Taf University Health Board","CO_GABed_NonC19",984
2020-10-06,"Cwm Taf University Health Board","CO_GABed_Spare",163
2020-10-06,"Cwm Taf University Health Board","CO_IVBed_C19",9
2020-10-06,"Cwm Taf University Health Board","CO_IVBed_NonC19",15
2020-10-06,"Cwm Taf University Health Board","CO_IVBed_Spare",15
2020-10-06,"Aneurin Bevan University Health Board","CO_GABed_C19",110
2020-10-06,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1163
2020-10-06,"Aneurin Bevan University Health Board","CO_GABed_Spare",361
2020-10-06,"Aneurin Bevan University Health Board","CO_IVBed_C19",7
2020-10-06,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",13
2020-10-06,"Aneurin Bevan University Health Board","CO_IVBed_Spare",12
2020-10-06,"Powys Teaching Health Board","CO_GABed_C19",1
2020-10-06,"Powys Teaching Health Board","CO_GABed_NonC19",145
2020-10-06,"Powys Teaching Health Board","CO_GABed_Spare",23
2020-10-06,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-10-06,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-10-06,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-10-06,"Velindre University NHS Trust","CO_GABed_C19",1
2020-10-06,"Velindre University NHS Trust","CO_GABed_NonC19",20
2020-10-06,"Velindre University NHS Trust","CO_GABed_Spare",1
2020-10-06,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-10-06,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-10-06,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-10-06,"Wales","CO_GABed_C19",445
2020-10-06,"Wales","CO_GABed_NonC19",7168
2020-10-06,"Wales","CO_GABed_Spare",1227
2020-10-06,"Wales","CO_IVBed_C19",28
2020-10-06,"Wales","CO_IVBed_NonC19",126
2020-10-06,"Wales","CO_IVBed_Spare",105
2020-10-07,"Betsi Cadwaladr University Health Board","CO_GABed_C19",80
2020-10-07,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1594
2020-10-07,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",225
2020-10-07,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",5
2020-10-07,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",31
2020-10-07,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",13
2020-10-07,"Hywel Dda University Health Board","CO_GABed_C19",14
2020-10-07,"Hywel Dda University Health Board","CO_GABed_NonC19",918
2020-10-07,"Hywel Dda University Health Board","CO_GABed_Spare",107
2020-10-07,"Hywel Dda University Health Board","CO_IVBed_C19",2
2020-10-07,"Hywel Dda University Health Board","CO_IVBed_NonC19",19
2020-10-07,"Hywel Dda University Health Board","CO_IVBed_Spare",11
2020-10-07,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",35
2020-10-07,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1140
2020-10-07,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",80
2020-10-07,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",2
2020-10-07,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",17
2020-10-07,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",10
2020-10-07,"Cardiff and Vale University Health Board","CO_GABed_C19",85
2020-10-07,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1218
2020-10-07,"Cardiff and Vale University Health Board","CO_GABed_Spare",236
2020-10-07,"Cardiff and Vale University Health Board","CO_IVBed_C19",3
2020-10-07,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",41
2020-10-07,"Cardiff and Vale University Health Board","CO_IVBed_Spare",35
2020-10-07,"Cwm Taf University Health Board","CO_GABed_C19",164
2020-10-07,"Cwm Taf University Health Board","CO_GABed_NonC19",991
2020-10-07,"Cwm Taf University Health Board","CO_GABed_Spare",148
2020-10-07,"Cwm Taf University Health Board","CO_IVBed_C19",9
2020-10-07,"Cwm Taf University Health Board","CO_IVBed_NonC19",14
2020-10-07,"Cwm Taf University Health Board","CO_IVBed_Spare",16
2020-10-07,"Aneurin Bevan University Health Board","CO_GABed_C19",149
2020-10-07,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1092
2020-10-07,"Aneurin Bevan University Health Board","CO_GABed_Spare",393
2020-10-07,"Aneurin Bevan University Health Board","CO_IVBed_C19",6
2020-10-07,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",13
2020-10-07,"Aneurin Bevan University Health Board","CO_IVBed_Spare",13
2020-10-07,"Powys Teaching Health Board","CO_GABed_C19",3
2020-10-07,"Powys Teaching Health Board","CO_GABed_NonC19",142
2020-10-07,"Powys Teaching Health Board","CO_GABed_Spare",23
2020-10-07,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-10-07,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-10-07,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-10-07,"Velindre University NHS Trust","CO_GABed_C19",1
2020-10-07,"Velindre University NHS Trust","CO_GABed_NonC19",15
2020-10-07,"Velindre University NHS Trust","CO_GABed_Spare",6
2020-10-07,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-10-07,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-10-07,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-10-07,"Wales","CO_GABed_C19",531
2020-10-07,"Wales","CO_GABed_NonC19",7110
2020-10-07,"Wales","CO_GABed_Spare",1218
2020-10-07,"Wales","CO_IVBed_C19",27
2020-10-07,"Wales","CO_IVBed_NonC19",135
2020-10-07,"Wales","CO_IVBed_Spare",98
2020-10-08,"Betsi Cadwaladr University Health Board","CO_GABed_C19",76
2020-10-08,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1589
2020-10-08,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",230
2020-10-08,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",5
2020-10-08,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",32
2020-10-08,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",12
2020-10-08,"Hywel Dda University Health Board","CO_GABed_C19",13
2020-10-08,"Hywel Dda University Health Board","CO_GABed_NonC19",913
2020-10-08,"Hywel Dda University Health Board","CO_GABed_Spare",113
2020-10-08,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-10-08,"Hywel Dda University Health Board","CO_IVBed_NonC19",17
2020-10-08,"Hywel Dda University Health Board","CO_IVBed_Spare",15
2020-10-08,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",41
2020-10-08,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1134
2020-10-08,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",79
2020-10-08,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",2
2020-10-08,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",17
2020-10-08,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",10
2020-10-08,"Cardiff and Vale University Health Board","CO_GABed_C19",83
2020-10-08,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1204
2020-10-08,"Cardiff and Vale University Health Board","CO_GABed_Spare",252
2020-10-08,"Cardiff and Vale University Health Board","CO_IVBed_C19",2
2020-10-08,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",41
2020-10-08,"Cardiff and Vale University Health Board","CO_IVBed_Spare",36
2020-10-08,"Cwm Taf University Health Board","CO_GABed_C19",178
2020-10-08,"Cwm Taf University Health Board","CO_GABed_NonC19",928
2020-10-08,"Cwm Taf University Health Board","CO_GABed_Spare",151
2020-10-08,"Cwm Taf University Health Board","CO_IVBed_C19",9
2020-10-08,"Cwm Taf University Health Board","CO_IVBed_NonC19",13
2020-10-08,"Cwm Taf University Health Board","CO_IVBed_Spare",17
2020-10-08,"Aneurin Bevan University Health Board","CO_GABed_C19",156
2020-10-08,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1101
2020-10-08,"Aneurin Bevan University Health Board","CO_GABed_Spare",377
2020-10-08,"Aneurin Bevan University Health Board","CO_IVBed_C19",8
2020-10-08,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",12
2020-10-08,"Aneurin Bevan University Health Board","CO_IVBed_Spare",12
2020-10-08,"Powys Teaching Health Board","CO_GABed_C19",3
2020-10-08,"Powys Teaching Health Board","CO_GABed_NonC19",145
2020-10-08,"Powys Teaching Health Board","CO_GABed_Spare",20
2020-10-08,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-10-08,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-10-08,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-10-08,"Velindre University NHS Trust","CO_GABed_C19",1
2020-10-08,"Velindre University NHS Trust","CO_GABed_NonC19",14
2020-10-08,"Velindre University NHS Trust","CO_GABed_Spare",7
2020-10-08,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-10-08,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-10-08,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-10-08,"Wales","CO_GABed_C19",551
2020-10-08,"Wales","CO_GABed_NonC19",7028
2020-10-08,"Wales","CO_GABed_Spare",1229
2020-10-08,"Wales","CO_IVBed_C19",26
2020-10-08,"Wales","CO_IVBed_NonC19",132
2020-10-08,"Wales","CO_IVBed_Spare",102
2020-10-09,"Betsi Cadwaladr University Health Board","CO_GABed_C19",75
2020-10-09,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1591
2020-10-09,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",254
2020-10-09,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",6
2020-10-09,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",28
2020-10-09,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",15
2020-10-09,"Hywel Dda University Health Board","CO_GABed_C19",10
2020-10-09,"Hywel Dda University Health Board","CO_GABed_NonC19",902
2020-10-09,"Hywel Dda University Health Board","CO_GABed_Spare",127
2020-10-09,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-10-09,"Hywel Dda University Health Board","CO_IVBed_NonC19",17
2020-10-09,"Hywel Dda University Health Board","CO_IVBed_Spare",15
2020-10-09,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",29
2020-10-09,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1102
2020-10-09,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",142
2020-10-09,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",5
2020-10-09,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",16
2020-10-09,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",8
2020-10-09,"Cardiff and Vale University Health Board","CO_GABed_C19",82
2020-10-09,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1202
2020-10-09,"Cardiff and Vale University Health Board","CO_GABed_Spare",255
2020-10-09,"Cardiff and Vale University Health Board","CO_IVBed_C19",5
2020-10-09,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",39
2020-10-09,"Cardiff and Vale University Health Board","CO_IVBed_Spare",35
2020-10-09,"Cwm Taf University Health Board","CO_GABed_C19",185
2020-10-09,"Cwm Taf University Health Board","CO_GABed_NonC19",925
2020-10-09,"Cwm Taf University Health Board","CO_GABed_Spare",149
2020-10-09,"Cwm Taf University Health Board","CO_IVBed_C19",9
2020-10-09,"Cwm Taf University Health Board","CO_IVBed_NonC19",14
2020-10-09,"Cwm Taf University Health Board","CO_IVBed_Spare",17
2020-10-09,"Aneurin Bevan University Health Board","CO_GABed_C19",161
2020-10-09,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1111
2020-10-09,"Aneurin Bevan University Health Board","CO_GABed_Spare",362
2020-10-09,"Aneurin Bevan University Health Board","CO_IVBed_C19",7
2020-10-09,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",12
2020-10-09,"Aneurin Bevan University Health Board","CO_IVBed_Spare",13
2020-10-09,"Powys Teaching Health Board","CO_GABed_C19",4
2020-10-09,"Powys Teaching Health Board","CO_GABed_NonC19",146
2020-10-09,"Powys Teaching Health Board","CO_GABed_Spare",19
2020-10-09,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-10-09,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-10-09,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-10-09,"Velindre University NHS Trust","CO_GABed_C19",1
2020-10-09,"Velindre University NHS Trust","CO_GABed_NonC19",12
2020-10-09,"Velindre University NHS Trust","CO_GABed_Spare",9
2020-10-09,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-10-09,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-10-09,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-10-09,"Wales","CO_GABed_C19",547
2020-10-09,"Wales","CO_GABed_NonC19",6991
2020-10-09,"Wales","CO_GABed_Spare",1317
2020-10-09,"Wales","CO_IVBed_C19",32
2020-10-09,"Wales","CO_IVBed_NonC19",126
2020-10-09,"Wales","CO_IVBed_Spare",103
2020-10-10,"Betsi Cadwaladr University Health Board","CO_GABed_C19",100
2020-10-10,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1554
2020-10-10,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",256
2020-10-10,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",6
2020-10-10,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",21
2020-10-10,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",20
2020-10-10,"Hywel Dda University Health Board","CO_GABed_C19",21
2020-10-10,"Hywel Dda University Health Board","CO_GABed_NonC19",914
2020-10-10,"Hywel Dda University Health Board","CO_GABed_Spare",100
2020-10-10,"Hywel Dda University Health Board","CO_IVBed_C19",1
2020-10-10,"Hywel Dda University Health Board","CO_IVBed_NonC19",12
2020-10-10,"Hywel Dda University Health Board","CO_IVBed_Spare",19
2020-10-10,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",32
2020-10-10,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1172
2020-10-10,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",69
2020-10-10,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",5
2020-10-10,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",16
2020-10-10,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",8
2020-10-10,"Cardiff and Vale University Health Board","CO_GABed_C19",79
2020-10-10,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1138
2020-10-10,"Cardiff and Vale University Health Board","CO_GABed_Spare",322
2020-10-10,"Cardiff and Vale University Health Board","CO_IVBed_C19",2
2020-10-10,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",44
2020-10-10,"Cardiff and Vale University Health Board","CO_IVBed_Spare",33
2020-10-10,"Cwm Taf University Health Board","CO_GABed_C19",207
2020-10-10,"Cwm Taf University Health Board","CO_GABed_NonC19",924
2020-10-10,"Cwm Taf University Health Board","CO_GABed_Spare",116
2020-10-10,"Cwm Taf University Health Board","CO_IVBed_C19",9
2020-10-10,"Cwm Taf University Health Board","CO_IVBed_NonC19",14
2020-10-10,"Cwm Taf University Health Board","CO_IVBed_Spare",17
2020-10-10,"Aneurin Bevan University Health Board","CO_GABed_C19",208
2020-10-10,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1021
2020-10-10,"Aneurin Bevan University Health Board","CO_GABed_Spare",405
2020-10-10,"Aneurin Bevan University Health Board","CO_IVBed_C19",6
2020-10-10,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",10
2020-10-10,"Aneurin Bevan University Health Board","CO_IVBed_Spare",16
2020-10-10,"Powys Teaching Health Board","CO_GABed_C19",1
2020-10-10,"Powys Teaching Health Board","CO_GABed_NonC19",150
2020-10-10,"Powys Teaching Health Board","CO_GABed_Spare",18
2020-10-10,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-10-10,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-10-10,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-10-10,"Velindre University NHS Trust","CO_GABed_C19",1
2020-10-10,"Velindre University NHS Trust","CO_GABed_NonC19",9
2020-10-10,"Velindre University NHS Trust","CO_GABed_Spare",12
2020-10-10,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-10-10,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-10-10,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-10-10,"Wales","CO_GABed_C19",649
2020-10-10,"Wales","CO_GABed_NonC19",6882
2020-10-10,"Wales","CO_GABed_Spare",1298
2020-10-10,"Wales","CO_IVBed_C19",29
2020-10-10,"Wales","CO_IVBed_NonC19",117
2020-10-10,"Wales","CO_IVBed_Spare",113
2020-10-11,"Betsi Cadwaladr University Health Board","CO_GABed_C19",89
2020-10-11,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1559
2020-10-11,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",266
2020-10-11,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",6
2020-10-11,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",23
2020-10-11,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",18
2020-10-11,"Hywel Dda University Health Board","CO_GABed_C19",13
2020-10-11,"Hywel Dda University Health Board","CO_GABed_NonC19",929
2020-10-11,"Hywel Dda University Health Board","CO_GABed_Spare",97
2020-10-11,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-10-11,"Hywel Dda University Health Board","CO_IVBed_NonC19",13
2020-10-11,"Hywel Dda University Health Board","CO_IVBed_Spare",19
2020-10-11,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",42
2020-10-11,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1058
2020-10-11,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",174
2020-10-11,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",5
2020-10-11,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",16
2020-10-11,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",8
2020-10-11,"Cardiff and Vale University Health Board","CO_GABed_C19",75
2020-10-11,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1142
2020-10-11,"Cardiff and Vale University Health Board","CO_GABed_Spare",322
2020-10-11,"Cardiff and Vale University Health Board","CO_IVBed_C19",2
2020-10-11,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",42
2020-10-11,"Cardiff and Vale University Health Board","CO_IVBed_Spare",35
2020-10-11,"Cwm Taf University Health Board","CO_GABed_C19",217
2020-10-11,"Cwm Taf University Health Board","CO_GABed_NonC19",933
2020-10-11,"Cwm Taf University Health Board","CO_GABed_Spare",118
2020-10-11,"Cwm Taf University Health Board","CO_IVBed_C19",9
2020-10-11,"Cwm Taf University Health Board","CO_IVBed_NonC19",15
2020-10-11,"Cwm Taf University Health Board","CO_IVBed_Spare",15
2020-10-11,"Aneurin Bevan University Health Board","CO_GABed_C19",163
2020-10-11,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1079
2020-10-11,"Aneurin Bevan University Health Board","CO_GABed_Spare",392
2020-10-11,"Aneurin Bevan University Health Board","CO_IVBed_C19",7
2020-10-11,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",13
2020-10-11,"Aneurin Bevan University Health Board","CO_IVBed_Spare",12
2020-10-11,"Powys Teaching Health Board","CO_GABed_C19",3
2020-10-11,"Powys Teaching Health Board","CO_GABed_NonC19",151
2020-10-11,"Powys Teaching Health Board","CO_GABed_Spare",15
2020-10-11,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-10-11,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-10-11,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-10-11,"Velindre University NHS Trust","CO_GABed_C19",1
2020-10-11,"Velindre University NHS Trust","CO_GABed_NonC19",10
2020-10-11,"Velindre University NHS Trust","CO_GABed_Spare",11
2020-10-11,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-10-11,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-10-11,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-10-11,"Wales","CO_GABed_C19",603
2020-10-11,"Wales","CO_GABed_NonC19",6861
2020-10-11,"Wales","CO_GABed_Spare",1395
2020-10-11,"Wales","CO_IVBed_C19",29
2020-10-11,"Wales","CO_IVBed_NonC19",122
2020-10-11,"Wales","CO_IVBed_Spare",107
2020-10-12,"Betsi Cadwaladr University Health Board","CO_GABed_C19",79
2020-10-12,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1621
2020-10-12,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",215
2020-10-12,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",5
2020-10-12,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",22
2020-10-12,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",20
2020-10-12,"Hywel Dda University Health Board","CO_GABed_C19",19
2020-10-12,"Hywel Dda University Health Board","CO_GABed_NonC19",897
2020-10-12,"Hywel Dda University Health Board","CO_GABed_Spare",115
2020-10-12,"Hywel Dda University Health Board","CO_IVBed_C19",2
2020-10-12,"Hywel Dda University Health Board","CO_IVBed_NonC19",15
