"date","health_board","admission_type","count","covid_status"
2020-10-12,"Aneurin Bevan University Health Board","All",1298,NA
2020-10-12,"Aneurin Bevan University Health Board","C19",178,"All"
2020-10-12,"Aneurin Bevan University Health Board","C19_Con",61,"Confirmed"
2020-10-12,"Aneurin Bevan University Health Board","C19_Rec",13,"Recovering"
2020-10-12,"Aneurin Bevan University Health Board","C19_Sus",104,"Suspected"
2020-10-12,"Aneurin Bevan University Health Board","NonC19",1120,NA
2020-10-12,"Powys Teaching Health Board","All",154,NA
2020-10-12,"Powys Teaching Health Board","C19",3,"All"
2020-10-12,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-10-12,"Powys Teaching Health Board","C19_Rec",1,"Recovering"
2020-10-12,"Powys Teaching Health Board","C19_Sus",2,"Suspected"
2020-10-12,"Powys Teaching Health Board","NonC19",151,NA
2020-10-12,"Velindre University NHS Trust","All",11,NA
2020-10-12,"Velindre University NHS Trust","C19",1,"All"
2020-10-12,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-12,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-12,"Velindre University NHS Trust","C19_Sus",1,"Suspected"
2020-10-12,"Velindre University NHS Trust","NonC19",10,NA
2020-10-12,"Wales","All",7736,NA
2020-10-12,"Wales","C19",664,"All"
2020-10-12,"Wales","C19_Con",366,"Confirmed"
2020-10-12,"Wales","C19_Rec",55,"Recovering"
2020-10-12,"Wales","C19_Sus",243,"Suspected"
2020-10-12,"Wales","NonC19",7072,NA
2020-10-13,"Betsi Cadwaladr University Health Board","All",1708,NA
2020-10-13,"Betsi Cadwaladr University Health Board","C19",90,"All"
2020-10-13,"Betsi Cadwaladr University Health Board","C19_Con",33,"Confirmed"
2020-10-13,"Betsi Cadwaladr University Health Board","C19_Rec",13,"Recovering"
2020-10-13,"Betsi Cadwaladr University Health Board","C19_Sus",44,"Suspected"
2020-10-13,"Betsi Cadwaladr University Health Board","NonC19",1618,NA
2020-10-13,"Hywel Dda University Health Board","All",972,NA
2020-10-13,"Hywel Dda University Health Board","C19",21,"All"
2020-10-13,"Hywel Dda University Health Board","C19_Con",2,"Confirmed"
2020-10-13,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-13,"Hywel Dda University Health Board","C19_Sus",18,"Suspected"
2020-10-13,"Hywel Dda University Health Board","NonC19",951,NA
2020-10-13,"Abertawe Bro Morgannwg University Health Board","All",1153,NA
2020-10-13,"Abertawe Bro Morgannwg University Health Board","C19",67,"All"
2020-10-13,"Abertawe Bro Morgannwg University Health Board","C19_Con",37,"Confirmed"
2020-10-13,"Abertawe Bro Morgannwg University Health Board","C19_Rec",2,"Recovering"
2020-10-13,"Abertawe Bro Morgannwg University Health Board","C19_Sus",28,"Suspected"
2020-10-13,"Abertawe Bro Morgannwg University Health Board","NonC19",1086,NA
2020-10-13,"Cardiff and Vale University Health Board","All",1306,NA
2020-10-13,"Cardiff and Vale University Health Board","C19",88,"All"
2020-10-13,"Cardiff and Vale University Health Board","C19_Con",25,"Confirmed"
2020-10-13,"Cardiff and Vale University Health Board","C19_Rec",23,"Recovering"
2020-10-13,"Cardiff and Vale University Health Board","C19_Sus",40,"Suspected"
2020-10-13,"Cardiff and Vale University Health Board","NonC19",1218,NA
2020-10-13,"Cwm Taf University Health Board","All",1188,NA
2020-10-13,"Cwm Taf University Health Board","C19",237,"All"
2020-10-13,"Cwm Taf University Health Board","C19_Con",166,"Confirmed"
2020-10-13,"Cwm Taf University Health Board","C19_Rec",44,"Recovering"
2020-10-13,"Cwm Taf University Health Board","C19_Sus",27,"Suspected"
2020-10-13,"Cwm Taf University Health Board","NonC19",951,NA
2020-10-13,"Aneurin Bevan University Health Board","All",1291,NA
2020-10-13,"Aneurin Bevan University Health Board","C19",199,"All"
2020-10-13,"Aneurin Bevan University Health Board","C19_Con",63,"Confirmed"
2020-10-13,"Aneurin Bevan University Health Board","C19_Rec",13,"Recovering"
2020-10-13,"Aneurin Bevan University Health Board","C19_Sus",123,"Suspected"
2020-10-13,"Aneurin Bevan University Health Board","NonC19",1092,NA
2020-10-13,"Powys Teaching Health Board","All",152,NA
2020-10-13,"Powys Teaching Health Board","C19",3,"All"
2020-10-13,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-10-13,"Powys Teaching Health Board","C19_Rec",1,"Recovering"
2020-10-13,"Powys Teaching Health Board","C19_Sus",2,"Suspected"
2020-10-13,"Powys Teaching Health Board","NonC19",149,NA
2020-10-13,"Velindre University NHS Trust","All",15,NA
2020-10-13,"Velindre University NHS Trust","C19",2,"All"
2020-10-13,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-13,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-13,"Velindre University NHS Trust","C19_Sus",2,"Suspected"
2020-10-13,"Velindre University NHS Trust","NonC19",13,NA
2020-10-13,"Wales","All",7785,NA
2020-10-13,"Wales","C19",707,"All"
2020-10-13,"Wales","C19_Con",326,"Confirmed"
2020-10-13,"Wales","C19_Rec",97,"Recovering"
2020-10-13,"Wales","C19_Sus",284,"Suspected"
2020-10-13,"Wales","NonC19",7078,NA
2020-10-14,"Betsi Cadwaladr University Health Board","All",1664,NA
2020-10-14,"Betsi Cadwaladr University Health Board","C19",121,"All"
2020-10-14,"Betsi Cadwaladr University Health Board","C19_Con",44,"Confirmed"
2020-10-14,"Betsi Cadwaladr University Health Board","C19_Rec",17,"Recovering"
2020-10-14,"Betsi Cadwaladr University Health Board","C19_Sus",60,"Suspected"
2020-10-14,"Betsi Cadwaladr University Health Board","NonC19",1543,NA
2020-10-14,"Hywel Dda University Health Board","All",984,NA
2020-10-14,"Hywel Dda University Health Board","C19",20,"All"
2020-10-14,"Hywel Dda University Health Board","C19_Con",5,"Confirmed"
2020-10-14,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-14,"Hywel Dda University Health Board","C19_Sus",14,"Suspected"
2020-10-14,"Hywel Dda University Health Board","NonC19",964,NA
2020-10-14,"Abertawe Bro Morgannwg University Health Board","All",1144,NA
2020-10-14,"Abertawe Bro Morgannwg University Health Board","C19",79,"All"
2020-10-14,"Abertawe Bro Morgannwg University Health Board","C19_Con",46,"Confirmed"
2020-10-14,"Abertawe Bro Morgannwg University Health Board","C19_Rec",2,"Recovering"
2020-10-14,"Abertawe Bro Morgannwg University Health Board","C19_Sus",31,"Suspected"
2020-10-14,"Abertawe Bro Morgannwg University Health Board","NonC19",1065,NA
2020-10-14,"Cardiff and Vale University Health Board","All",1314,NA
2020-10-14,"Cardiff and Vale University Health Board","C19",96,"All"
2020-10-14,"Cardiff and Vale University Health Board","C19_Con",31,"Confirmed"
2020-10-14,"Cardiff and Vale University Health Board","C19_Rec",23,"Recovering"
2020-10-14,"Cardiff and Vale University Health Board","C19_Sus",42,"Suspected"
2020-10-14,"Cardiff and Vale University Health Board","NonC19",1218,NA
2020-10-14,"Cwm Taf University Health Board","All",1171,NA
2020-10-14,"Cwm Taf University Health Board","C19",254,"All"
2020-10-14,"Cwm Taf University Health Board","C19_Con",168,"Confirmed"
2020-10-14,"Cwm Taf University Health Board","C19_Rec",50,"Recovering"
2020-10-14,"Cwm Taf University Health Board","C19_Sus",36,"Suspected"
2020-10-14,"Cwm Taf University Health Board","NonC19",917,NA
2020-10-14,"Aneurin Bevan University Health Board","All",1271,NA
2020-10-14,"Aneurin Bevan University Health Board","C19",216,"All"
2020-10-14,"Aneurin Bevan University Health Board","C19_Con",75,"Confirmed"
2020-10-14,"Aneurin Bevan University Health Board","C19_Rec",12,"Recovering"
2020-10-14,"Aneurin Bevan University Health Board","C19_Sus",129,"Suspected"
2020-10-14,"Aneurin Bevan University Health Board","NonC19",1055,NA
2020-10-14,"Powys Teaching Health Board","All",154,NA
2020-10-14,"Powys Teaching Health Board","C19",2,"All"
2020-10-14,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-10-14,"Powys Teaching Health Board","C19_Rec",1,"Recovering"
2020-10-14,"Powys Teaching Health Board","C19_Sus",1,"Suspected"
2020-10-14,"Powys Teaching Health Board","NonC19",152,NA
2020-10-14,"Velindre University NHS Trust","All",18,NA
2020-10-14,"Velindre University NHS Trust","C19",2,"All"
2020-10-14,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-14,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-14,"Velindre University NHS Trust","C19_Sus",2,"Suspected"
2020-10-14,"Velindre University NHS Trust","NonC19",16,NA
2020-10-14,"Wales","All",7720,NA
2020-10-14,"Wales","C19",790,"All"
2020-10-14,"Wales","C19_Con",369,"Confirmed"
2020-10-14,"Wales","C19_Rec",106,"Recovering"
2020-10-14,"Wales","C19_Sus",315,"Suspected"
2020-10-14,"Wales","NonC19",6930,NA
2020-10-15,"Betsi Cadwaladr University Health Board","All",1648,NA
2020-10-15,"Betsi Cadwaladr University Health Board","C19",110,"All"
2020-10-15,"Betsi Cadwaladr University Health Board","C19_Con",40,"Confirmed"
2020-10-15,"Betsi Cadwaladr University Health Board","C19_Rec",19,"Recovering"
2020-10-15,"Betsi Cadwaladr University Health Board","C19_Sus",51,"Suspected"
2020-10-15,"Betsi Cadwaladr University Health Board","NonC19",1538,NA
2020-10-15,"Hywel Dda University Health Board","All",946,NA
2020-10-15,"Hywel Dda University Health Board","C19",24,"All"
2020-10-15,"Hywel Dda University Health Board","C19_Con",6,"Confirmed"
2020-10-15,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-15,"Hywel Dda University Health Board","C19_Sus",17,"Suspected"
2020-10-15,"Hywel Dda University Health Board","NonC19",922,NA
2020-10-15,"Abertawe Bro Morgannwg University Health Board","All",1124,NA
2020-10-15,"Abertawe Bro Morgannwg University Health Board","C19",86,"All"
2020-10-15,"Abertawe Bro Morgannwg University Health Board","C19_Con",53,"Confirmed"
2020-10-15,"Abertawe Bro Morgannwg University Health Board","C19_Rec",2,"Recovering"
2020-10-15,"Abertawe Bro Morgannwg University Health Board","C19_Sus",31,"Suspected"
2020-10-15,"Abertawe Bro Morgannwg University Health Board","NonC19",1038,NA
2020-10-15,"Cardiff and Vale University Health Board","All",1329,NA
2020-10-15,"Cardiff and Vale University Health Board","C19",98,"All"
2020-10-15,"Cardiff and Vale University Health Board","C19_Con",35,"Confirmed"
2020-10-15,"Cardiff and Vale University Health Board","C19_Rec",23,"Recovering"
2020-10-15,"Cardiff and Vale University Health Board","C19_Sus",40,"Suspected"
2020-10-15,"Cardiff and Vale University Health Board","NonC19",1231,NA
2020-10-15,"Cwm Taf University Health Board","All",1186,NA
2020-10-15,"Cwm Taf University Health Board","C19",272,"All"
2020-10-15,"Cwm Taf University Health Board","C19_Con",164,"Confirmed"
2020-10-15,"Cwm Taf University Health Board","C19_Rec",69,"Recovering"
2020-10-15,"Cwm Taf University Health Board","C19_Sus",39,"Suspected"
2020-10-15,"Cwm Taf University Health Board","NonC19",914,NA
2020-10-15,"Aneurin Bevan University Health Board","All",1271,NA
2020-10-15,"Aneurin Bevan University Health Board","C19",232,"All"
2020-10-15,"Aneurin Bevan University Health Board","C19_Con",88,"Confirmed"
2020-10-15,"Aneurin Bevan University Health Board","C19_Rec",10,"Recovering"
2020-10-15,"Aneurin Bevan University Health Board","C19_Sus",134,"Suspected"
2020-10-15,"Aneurin Bevan University Health Board","NonC19",1039,NA
2020-10-15,"Powys Teaching Health Board","All",152,NA
2020-10-15,"Powys Teaching Health Board","C19",2,"All"
2020-10-15,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-10-15,"Powys Teaching Health Board","C19_Rec",1,"Recovering"
2020-10-15,"Powys Teaching Health Board","C19_Sus",1,"Suspected"
2020-10-15,"Powys Teaching Health Board","NonC19",150,NA
2020-10-15,"Velindre University NHS Trust","All",17,NA
2020-10-15,"Velindre University NHS Trust","C19",1,"All"
2020-10-15,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-15,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-15,"Velindre University NHS Trust","C19_Sus",1,"Suspected"
2020-10-15,"Velindre University NHS Trust","NonC19",16,NA
2020-10-15,"Wales","All",7673,NA
2020-10-15,"Wales","C19",825,"All"
2020-10-15,"Wales","C19_Con",386,"Confirmed"
2020-10-15,"Wales","C19_Rec",125,"Recovering"
2020-10-15,"Wales","C19_Sus",314,"Suspected"
2020-10-15,"Wales","NonC19",6848,NA
2020-10-16,"Betsi Cadwaladr University Health Board","All",1635,NA
2020-10-16,"Betsi Cadwaladr University Health Board","C19",94,"All"
2020-10-16,"Betsi Cadwaladr University Health Board","C19_Con",38,"Confirmed"
2020-10-16,"Betsi Cadwaladr University Health Board","C19_Rec",21,"Recovering"
2020-10-16,"Betsi Cadwaladr University Health Board","C19_Sus",35,"Suspected"
2020-10-16,"Betsi Cadwaladr University Health Board","NonC19",1541,NA
2020-10-16,"Hywel Dda University Health Board","All",926,NA
2020-10-16,"Hywel Dda University Health Board","C19",26,"All"
2020-10-16,"Hywel Dda University Health Board","C19_Con",15,"Confirmed"
2020-10-16,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-16,"Hywel Dda University Health Board","C19_Sus",10,"Suspected"
2020-10-16,"Hywel Dda University Health Board","NonC19",900,NA
2020-10-16,"Abertawe Bro Morgannwg University Health Board","All",1130,NA
2020-10-16,"Abertawe Bro Morgannwg University Health Board","C19",75,"All"
2020-10-16,"Abertawe Bro Morgannwg University Health Board","C19_Con",58,"Confirmed"
2020-10-16,"Abertawe Bro Morgannwg University Health Board","C19_Rec",2,"Recovering"
2020-10-16,"Abertawe Bro Morgannwg University Health Board","C19_Sus",15,"Suspected"
2020-10-16,"Abertawe Bro Morgannwg University Health Board","NonC19",1055,NA
2020-10-16,"Cardiff and Vale University Health Board","All",1337,NA
2020-10-16,"Cardiff and Vale University Health Board","C19",105,"All"
2020-10-16,"Cardiff and Vale University Health Board","C19_Con",38,"Confirmed"
2020-10-16,"Cardiff and Vale University Health Board","C19_Rec",23,"Recovering"
2020-10-16,"Cardiff and Vale University Health Board","C19_Sus",44,"Suspected"
2020-10-16,"Cardiff and Vale University Health Board","NonC19",1232,NA
2020-10-16,"Cwm Taf University Health Board","All",1215,NA
2020-10-16,"Cwm Taf University Health Board","C19",269,"All"
2020-10-16,"Cwm Taf University Health Board","C19_Con",180,"Confirmed"
2020-10-16,"Cwm Taf University Health Board","C19_Rec",64,"Recovering"
2020-10-16,"Cwm Taf University Health Board","C19_Sus",25,"Suspected"
2020-10-16,"Cwm Taf University Health Board","NonC19",946,NA
2020-10-16,"Aneurin Bevan University Health Board","All",1265,NA
2020-10-16,"Aneurin Bevan University Health Board","C19",206,"All"
2020-10-16,"Aneurin Bevan University Health Board","C19_Con",104,"Confirmed"
2020-10-16,"Aneurin Bevan University Health Board","C19_Rec",11,"Recovering"
2020-10-16,"Aneurin Bevan University Health Board","C19_Sus",91,"Suspected"
2020-10-16,"Aneurin Bevan University Health Board","NonC19",1059,NA
2020-10-16,"Powys Teaching Health Board","All",151,NA
2020-10-16,"Powys Teaching Health Board","C19",0,"All"
2020-10-16,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-10-16,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-10-16,"Powys Teaching Health Board","C19_Sus",0,"Suspected"
2020-10-16,"Powys Teaching Health Board","NonC19",151,NA
2020-10-16,"Velindre University NHS Trust","All",20,NA
2020-10-16,"Velindre University NHS Trust","C19",1,"All"
2020-10-16,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-16,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-16,"Velindre University NHS Trust","C19_Sus",1,"Suspected"
2020-10-16,"Velindre University NHS Trust","NonC19",19,NA
2020-10-16,"Wales","All",7679,NA
2020-10-16,"Wales","C19",776,"All"
2020-10-16,"Wales","C19_Con",433,"Confirmed"
2020-10-16,"Wales","C19_Rec",122,"Recovering"
2020-10-16,"Wales","C19_Sus",221,"Suspected"
2020-10-16,"Wales","NonC19",6903,NA
2020-10-17,"Betsi Cadwaladr University Health Board","All",1619,NA
2020-10-17,"Betsi Cadwaladr University Health Board","C19",93,"All"
2020-10-17,"Betsi Cadwaladr University Health Board","C19_Con",40,"Confirmed"
2020-10-17,"Betsi Cadwaladr University Health Board","C19_Rec",21,"Recovering"
2020-10-17,"Betsi Cadwaladr University Health Board","C19_Sus",32,"Suspected"
2020-10-17,"Betsi Cadwaladr University Health Board","NonC19",1526,NA
2020-10-17,"Hywel Dda University Health Board","All",962,NA
2020-10-17,"Hywel Dda University Health Board","C19",27,"All"
2020-10-17,"Hywel Dda University Health Board","C19_Con",14,"Confirmed"
2020-10-17,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-17,"Hywel Dda University Health Board","C19_Sus",12,"Suspected"
2020-10-17,"Hywel Dda University Health Board","NonC19",935,NA
2020-10-17,"Abertawe Bro Morgannwg University Health Board","All",1162,NA
2020-10-17,"Abertawe Bro Morgannwg University Health Board","C19",94,"All"
2020-10-17,"Abertawe Bro Morgannwg University Health Board","C19_Con",63,"Confirmed"
2020-10-17,"Abertawe Bro Morgannwg University Health Board","C19_Rec",1,"Recovering"
2020-10-17,"Abertawe Bro Morgannwg University Health Board","C19_Sus",30,"Suspected"
2020-10-17,"Abertawe Bro Morgannwg University Health Board","NonC19",1068,NA
2020-10-17,"Cardiff and Vale University Health Board","All",1291,NA
2020-10-17,"Cardiff and Vale University Health Board","C19",102,"All"
2020-10-17,"Cardiff and Vale University Health Board","C19_Con",39,"Confirmed"
2020-10-17,"Cardiff and Vale University Health Board","C19_Rec",23,"Recovering"
2020-10-17,"Cardiff and Vale University Health Board","C19_Sus",40,"Suspected"
2020-10-17,"Cardiff and Vale University Health Board","NonC19",1189,NA
2020-10-17,"Cwm Taf University Health Board","All",1164,NA
2020-10-17,"Cwm Taf University Health Board","C19",267,"All"
2020-10-17,"Cwm Taf University Health Board","C19_Con",166,"Confirmed"
2020-10-17,"Cwm Taf University Health Board","C19_Rec",70,"Recovering"
2020-10-17,"Cwm Taf University Health Board","C19_Sus",31,"Suspected"
2020-10-17,"Cwm Taf University Health Board","NonC19",897,NA
2020-10-17,"Aneurin Bevan University Health Board","All",1242,NA
2020-10-17,"Aneurin Bevan University Health Board","C19",233,"All"
2020-10-17,"Aneurin Bevan University Health Board","C19_Con",107,"Confirmed"
2020-10-17,"Aneurin Bevan University Health Board","C19_Rec",14,"Recovering"
2020-10-17,"Aneurin Bevan University Health Board","C19_Sus",112,"Suspected"
2020-10-17,"Aneurin Bevan University Health Board","NonC19",1009,NA
2020-10-17,"Powys Teaching Health Board","All",147,NA
2020-10-17,"Powys Teaching Health Board","C19",1,"All"
2020-10-17,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-10-17,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-10-17,"Powys Teaching Health Board","C19_Sus",1,"Suspected"
2020-10-17,"Powys Teaching Health Board","NonC19",146,NA
2020-10-17,"Velindre University NHS Trust","All",18,NA
2020-10-17,"Velindre University NHS Trust","C19",2,"All"
2020-10-17,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-17,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-17,"Velindre University NHS Trust","C19_Sus",2,"Suspected"
2020-10-17,"Velindre University NHS Trust","NonC19",16,NA
2020-10-17,"Wales","All",7605,NA
2020-10-17,"Wales","C19",819,"All"
2020-10-17,"Wales","C19_Con",429,"Confirmed"
2020-10-17,"Wales","C19_Rec",130,"Recovering"
2020-10-17,"Wales","C19_Sus",260,"Suspected"
2020-10-17,"Wales","NonC19",6786,NA
2020-10-18,"Betsi Cadwaladr University Health Board","All",1649,NA
2020-10-18,"Betsi Cadwaladr University Health Board","C19",108,"All"
2020-10-18,"Betsi Cadwaladr University Health Board","C19_Con",52,"Confirmed"
2020-10-18,"Betsi Cadwaladr University Health Board","C19_Rec",22,"Recovering"
2020-10-18,"Betsi Cadwaladr University Health Board","C19_Sus",34,"Suspected"
2020-10-18,"Betsi Cadwaladr University Health Board","NonC19",1541,NA
2020-10-18,"Hywel Dda University Health Board","All",961,NA
2020-10-18,"Hywel Dda University Health Board","C19",31,"All"
2020-10-18,"Hywel Dda University Health Board","C19_Con",15,"Confirmed"
2020-10-18,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-18,"Hywel Dda University Health Board","C19_Sus",15,"Suspected"
2020-10-18,"Hywel Dda University Health Board","NonC19",930,NA
2020-10-18,"Abertawe Bro Morgannwg University Health Board","All",1229,NA
2020-10-18,"Abertawe Bro Morgannwg University Health Board","C19",111,"All"
2020-10-18,"Abertawe Bro Morgannwg University Health Board","C19_Con",86,"Confirmed"
2020-10-18,"Abertawe Bro Morgannwg University Health Board","C19_Rec",1,"Recovering"
2020-10-18,"Abertawe Bro Morgannwg University Health Board","C19_Sus",24,"Suspected"
2020-10-18,"Abertawe Bro Morgannwg University Health Board","NonC19",1118,NA
2020-10-18,"Cardiff and Vale University Health Board","All",1283,NA
2020-10-18,"Cardiff and Vale University Health Board","C19",109,"All"
2020-10-18,"Cardiff and Vale University Health Board","C19_Con",37,"Confirmed"
2020-10-18,"Cardiff and Vale University Health Board","C19_Rec",24,"Recovering"
2020-10-18,"Cardiff and Vale University Health Board","C19_Sus",48,"Suspected"
2020-10-18,"Cardiff and Vale University Health Board","NonC19",1174,NA
2020-10-18,"Cwm Taf University Health Board","All",1209,NA
2020-10-18,"Cwm Taf University Health Board","C19",269,"All"
2020-10-18,"Cwm Taf University Health Board","C19_Con",181,"Confirmed"
2020-10-18,"Cwm Taf University Health Board","C19_Rec",64,"Recovering"
2020-10-18,"Cwm Taf University Health Board","C19_Sus",24,"Suspected"
2020-10-18,"Cwm Taf University Health Board","NonC19",940,NA
2020-10-18,"Aneurin Bevan University Health Board","All",1259,NA
2020-10-18,"Aneurin Bevan University Health Board","C19",226,"All"
2020-10-18,"Aneurin Bevan University Health Board","C19_Con",117,"Confirmed"
2020-10-18,"Aneurin Bevan University Health Board","C19_Rec",14,"Recovering"
2020-10-18,"Aneurin Bevan University Health Board","C19_Sus",95,"Suspected"
2020-10-18,"Aneurin Bevan University Health Board","NonC19",1033,NA
2020-10-18,"Powys Teaching Health Board","All",146,NA
2020-10-18,"Powys Teaching Health Board","C19",1,"All"
2020-10-18,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-10-18,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-10-18,"Powys Teaching Health Board","C19_Sus",1,"Suspected"
2020-10-18,"Powys Teaching Health Board","NonC19",145,NA
2020-10-18,"Velindre University NHS Trust","All",12,NA
2020-10-18,"Velindre University NHS Trust","C19",0,"All"
2020-10-18,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-18,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-18,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-10-18,"Velindre University NHS Trust","NonC19",12,NA
2020-10-18,"Wales","All",7748,NA
2020-10-18,"Wales","C19",855,"All"
2020-10-18,"Wales","C19_Con",488,"Confirmed"
2020-10-18,"Wales","C19_Rec",126,"Recovering"
2020-10-18,"Wales","C19_Sus",241,"Suspected"
2020-10-18,"Wales","NonC19",6893,NA
2020-10-19,"Betsi Cadwaladr University Health Board","All",1687,NA
2020-10-19,"Betsi Cadwaladr University Health Board","C19",125,"All"
2020-10-19,"Betsi Cadwaladr University Health Board","C19_Con",57,"Confirmed"
2020-10-19,"Betsi Cadwaladr University Health Board","C19_Rec",21,"Recovering"
2020-10-19,"Betsi Cadwaladr University Health Board","C19_Sus",47,"Suspected"
2020-10-19,"Betsi Cadwaladr University Health Board","NonC19",1562,NA
2020-10-19,"Hywel Dda University Health Board","All",925,NA
2020-10-19,"Hywel Dda University Health Board","C19",30,"All"
2020-10-19,"Hywel Dda University Health Board","C19_Con",20,"Confirmed"
2020-10-19,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-10-19,"Hywel Dda University Health Board","C19_Sus",9,"Suspected"
2020-10-19,"Hywel Dda University Health Board","NonC19",895,NA
2020-10-19,"Abertawe Bro Morgannwg University Health Board","All",1114,NA
2020-10-19,"Abertawe Bro Morgannwg University Health Board","C19",107,"All"
2020-10-19,"Abertawe Bro Morgannwg University Health Board","C19_Con",78,"Confirmed"
2020-10-19,"Abertawe Bro Morgannwg University Health Board","C19_Rec",1,"Recovering"
2020-10-19,"Abertawe Bro Morgannwg University Health Board","C19_Sus",28,"Suspected"
2020-10-19,"Abertawe Bro Morgannwg University Health Board","NonC19",1007,NA
2020-10-19,"Cardiff and Vale University Health Board","All",1366,NA
2020-10-19,"Cardiff and Vale University Health Board","C19",92,"All"
2020-10-19,"Cardiff and Vale University Health Board","C19_Con",41,"Confirmed"
2020-10-19,"Cardiff and Vale University Health Board","C19_Rec",24,"Recovering"
2020-10-19,"Cardiff and Vale University Health Board","C19_Sus",27,"Suspected"
2020-10-19,"Cardiff and Vale University Health Board","NonC19",1274,NA
2020-10-19,"Cwm Taf University Health Board","All",1277,NA
2020-10-19,"Cwm Taf University Health Board","C19",262,"All"
2020-10-19,"Cwm Taf University Health Board","C19_Con",176,"Confirmed"
2020-10-19,"Cwm Taf University Health Board","C19_Rec",70,"Recovering"
2020-10-19,"Cwm Taf University Health Board","C19_Sus",16,"Suspected"
2020-10-19,"Cwm Taf University Health Board","NonC19",1015,NA
2020-10-19,"Aneurin Bevan University Health Board","All",1291,NA
2020-10-19,"Aneurin Bevan University Health Board","C19",243,"All"
2020-10-19,"Aneurin Bevan University Health Board","C19_Con",126,"Confirmed"
2020-10-19,"Aneurin Bevan University Health Board","C19_Rec",14,"Recovering"
2020-10-19,"Aneurin Bevan University Health Board","C19_Sus",103,"Suspected"
2020-10-19,"Aneurin Bevan University Health Board","NonC19",1048,NA
2020-10-19,"Powys Teaching Health Board","All",144,NA
2020-10-19,"Powys Teaching Health Board","C19",1,"All"
2020-10-19,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-10-19,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-10-19,"Powys Teaching Health Board","C19_Sus",1,"Suspected"
2020-10-19,"Powys Teaching Health Board","NonC19",143,NA
2020-10-19,"Velindre University NHS Trust","All",13,NA
2020-10-19,"Velindre University NHS Trust","C19",3,"All"
2020-10-19,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-10-19,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-10-19,"Velindre University NHS Trust","C19_Sus",3,"Suspected"
2020-10-19,"Velindre University NHS Trust","NonC19",10,NA
2020-10-19,"Wales","All",7817,NA
2020-10-19,"Wales","C19",863,"All"
2020-10-19,"Wales","C19_Con",498,"Confirmed"
2020-10-19,"Wales","C19_Rec",131,"Recovering"
2020-10-19,"Wales","C19_Sus",234,"Suspected"
2020-10-19,"Wales","NonC19",6954,NA
2020-10-20,"Betsi Cadwaladr University Health Board","All",1674,NA
2020-10-20,"Betsi Cadwaladr University Health Board","C19",147,"All"
2020-10-20,"Betsi Cadwaladr University Health Board","C19_Con",55,"Confirmed"
2020-10-20,"Betsi Cadwaladr University Health Board","C19_Rec",21,"Recovering"
2020-10-20,"Betsi Cadwaladr University Health Board","C19_Sus",71,"Suspected"
2020-10-20,"Betsi Cadwaladr University Health Board","NonC19",1527,NA
2020-10-20,"Hywel Dda University Health Board","All",946,NA
2020-10-20,"Hywel Dda University Health Board","C19",33,"All"
2020-10-20,"Hywel Dda University Health Board","C19_Con",22,"Confirmed"
2020-10-20,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
